round,train_loss,test_loss,test_accuracy,uplink_protocol,uplink_bytes,uplink_trainable_bytes,uplink_complex_2bit_bytes,uplink_real_2bit_bytes,uplink_bitfl_1bit_bytes,uplink_non_trainable_bytes,downlink_bytes,optimizer_state_bytes,effective_learning_rate,best_train_loss_round,restored_best_after_round,early_stopped,round_seconds
1,0.8523796119067507,2.3012196979522703,0.1614,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,36.65930358693004
2,0.8001251460906739,2.3002995346069337,0.1493,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,36.358651800081134
3,0.6926506694561491,2.294020594024658,0.1832,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,36.11357595771551
4,0.6211060059644903,2.2775924671173096,0.2054,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,35.31535527855158
5,0.5549217166223874,2.239844806289673,0.2179,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,35.520667435601354
6,0.5065209888775523,2.1761708740234376,0.2524,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,35.90495326370001
7,0.46578172622248537,2.094065899467468,0.2913,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,36.067296750843525
8,0.4352947230412004,1.9846546962738036,0.3357,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,35.91878920421004
9,0.408902140163506,1.87251226978302,0.3833,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,35.58490553870797
10,0.3836460176894131,1.7569313245773315,0.4324,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,35.88676909543574
11,0.3612454683946756,1.6317501922607422,0.4783,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,35.93549087271094
12,0.33996455168429146,1.508987275314331,0.5212,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,35.29068096354604
13,0.3205408145207912,1.4412753036499024,0.5476,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,35.61805952526629
14,0.3093922226515132,1.3660534423828126,0.5706,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,35.56026214547455
15,0.2964512343324411,1.2888019592285156,0.5949,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,35.223279770463705
16,0.2812422562099527,1.2438731704711914,0.6115,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,34.88487386703491
17,0.26816457431802215,1.200881982898712,0.6237,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,34.942289324477315
18,0.26019851782863646,1.1678699254989624,0.6342,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,36.14171453937888
19,0.25214955651123694,1.1358947900772094,0.6464,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,34.34625570848584
20,0.24467294696175182,1.0756371835708618,0.6663,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,34.71852760575712
