round,train_loss,test_loss,test_accuracy,uplink_protocol,uplink_bytes,uplink_trainable_bytes,uplink_complex_2bit_bytes,uplink_real_2bit_bytes,uplink_bitfl_1bit_bytes,uplink_non_trainable_bytes,downlink_bytes,optimizer_state_bytes,round_seconds
1,2.072958220453823,7.3637081782023115,0.22777777777777777,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,16.803079025819898
2,1.2475671847076977,2.9793059560987682,0.3888888888888889,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,14.819057350978255
3,0.9645512568600038,2.265139251285129,0.42777777777777776,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,14.566053036600351
4,0.7372635120854658,1.8876456048753527,0.4527777777777778,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,14.475682515650988
5,0.5604924279100755,1.831247674094306,0.475,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,14.426342630758882
6,0.4362117733587237,1.8301545249091253,0.5,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,13.85466867312789
7,0.2943296320736408,1.6776964240603978,0.5194444444444445,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,14.046652503311634
8,0.23008697781273546,1.6333294126722548,0.5416666666666666,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,13.444992678239942
9,0.16616138355696902,1.620523672633701,0.5555555555555556,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,13.941065069288015
10,0.12725316798862288,1.6571322520573935,0.55,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,13.722629522904754
11,0.11792521133525846,1.6467827240626016,0.5833333333333334,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,13.997895730659366
12,0.09299030773999059,1.634207632806566,0.5666666666666667,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,13.691150924190879
13,0.06804549791302313,1.6590781635708278,0.5666666666666667,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,13.929857296869159
14,0.05301627519485705,1.7407629410425822,0.5833333333333334,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,14.999705160036683
15,0.04575615246122812,1.8658680465486315,0.5583333333333333,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,14.016172021627426
16,0.03575005328885335,1.780914396709866,0.5861111111111111,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,14.073743624612689
17,0.0296751483624308,1.7749626795450846,0.5722222222222222,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,13.63942582719028
18,0.02475927257910371,1.7535300996568468,0.5694444444444444,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,15.135235155001283
19,0.021918457289062002,1.7789702521430122,0.5916666666666667,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,14.305490884929895
20,0.025536133020924515,1.8931312984890407,0.5805555555555556,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,14.066287390887737
21,0.016402286842040828,1.8375779999627007,0.5944444444444444,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,14.015398032963276
22,0.014113297345294783,1.910559590657552,0.5611111111111111,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,14.770196471363306
23,0.011144480948774693,1.8796161916520862,0.5638888888888889,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,14.073248356580734
24,0.010695330795201966,1.9061797036064996,0.5805555555555556,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,13.977139877155423
25,0.008932845571133144,1.9302944395277235,0.5805555555555556,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,13.917508240789175
26,0.008334922007634304,1.888913138707479,0.5861111111111111,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,15.190893271937966
27,0.00670431723975686,1.9098725424872505,0.5777777777777777,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,14.06723277643323
28,0.005869720696971533,1.9171875529819065,0.5861111111111111,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,13.957438003271818
29,0.006376034535659367,1.9408915572696261,0.5694444444444444,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,14.132154155522585
30,0.005303064047920462,1.9445692592196995,0.5666666666666667,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,14.835588475689292
31,0.005389738946071114,1.9501983854505751,0.5666666666666667,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,14.018351865932345
32,0.004433958365766825,1.983692020840115,0.5722222222222222,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,13.797168916091323
33,0.004188932857633678,2.003571054670546,0.5638888888888889,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,14.425848362967372
34,0.004858941629850854,2.0275849925147162,0.5694444444444444,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,14.951166102662683
35,0.004649592227959896,2.0293191803826227,0.5638888888888889,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,14.007883006706834
36,0.0037440744336516433,2.0404541227552624,0.5611111111111111,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,13.967350559309125
37,0.12045454475275405,2.757074711057875,0.49166666666666664,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,13.993715671822429
38,0.6174731052973691,2.1761078092787,0.5111111111111111,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,14.754792034626007
39,0.39274616953095093,2.0824535422854953,0.5333333333333333,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,13.75423151254654
40,0.10808113394715987,2.329461571905348,0.5555555555555556,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,13.988682659342885
41,0.02738779807730359,2.1875315864880878,0.5444444444444444,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,13.930153736844659
42,0.008858980301096487,2.174412488937378,0.5833333333333334,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,14.832531221210957
43,0.005564386181290234,2.15147221883138,0.575,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,14.12388388812542
44,0.004681179148439482,2.213311164908939,0.5722222222222222,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,13.907210495322943
45,0.002917316693877664,2.2104232377476163,0.575,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,13.89111495576799
46,0.003701740480798488,2.214040728410085,0.5777777777777777,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,15.037220172584057
47,0.0029250304967931963,2.238490143087175,0.575,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,14.084519449621439
48,0.0026005157725354795,2.22637116379208,0.5722222222222222,w2_fp32_adam,50985024,50981440,0,0,0,3584,50625672,101962896,14.08044969290495
