round,train_loss,test_loss,test_accuracy,uplink_protocol,uplink_bytes,uplink_trainable_bytes,uplink_complex_2bit_bytes,uplink_real_2bit_bytes,uplink_bitfl_1bit_bytes,uplink_non_trainable_bytes,downlink_bytes,optimizer_state_bytes,effective_learning_rate,best_train_loss_round,restored_best_after_round,early_stopped,round_seconds
1,1.1573106926963441,1.7703010062111748,0.25022222222222223,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,1,0,0,15.949817231856287
2,1.0344308123418262,1.1261316356658935,0.444,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,2,0,0,14.771496104076505
3,1.0011394960539681,1.0503149853812324,0.474,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,3,0,0,15.027120212092996
4,0.9741467901922409,1.0248771738476223,0.4691111111111111,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,4,0,0,14.983066929504275
5,0.9572003462484904,1.0078242637846204,0.4708888888888889,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,5,0,0,15.25516755040735
6,0.9544694186676116,0.9843762510087755,0.482,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,6,0,0,14.894847297109663
7,0.9429537284941899,0.975425213654836,0.49955555555555553,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,7,0,0,15.364031779579818
8,0.9080652129933947,0.9592671617401971,0.49066666666666664,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,8,0,0,14.953886274248362
9,0.884148005218733,0.9430065717697144,0.5284444444444445,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,9,0,0,14.804976605810225
10,0.8688862643355415,0.9495259593857659,0.5033333333333333,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,10,0,0,14.655950117856264
11,0.8490917402505873,0.9304720394876268,0.518,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,11,0,0,14.76737277302891
12,0.8305517754952112,0.917829328695933,0.5268888888888889,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,12,0,0,14.82236094865948
13,0.8228764807610285,0.9018209158579509,0.5548888888888889,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,13,0,0,15.159386742860079
14,0.8206380820274353,0.9004962133831448,0.5406666666666666,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,14,0,0,15.157116705551744
15,0.817404899426869,0.8816880631976658,0.5613333333333334,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,15,0,0,14.99732959549874
16,0.7971176172438121,0.9083580492867364,0.5353333333333333,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,16,0,0,15.083070850931108
17,0.7675469051372437,0.8719361261261834,0.5671111111111111,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,17,0,0,15.266229208558798
18,0.7817848951759793,0.8719361261261834,0.5671111111111111,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,17,1,0,15.628685639239848
19,0.7930150491566885,0.8719361261261834,0.5671111111111111,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,17,1,0,15.159708572551608
20,0.7692188297283082,0.8719361261261834,0.5671111111111111,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,17,1,0,15.164861117489636
21,0.7585666500954401,0.8671996835602654,0.5688888888888889,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,21,0,0,15.230391995050013
22,0.7615282112076169,0.8671996835602654,0.5688888888888889,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,21,1,0,14.902606762945652
23,0.7561147247609639,0.8544470277362399,0.5837777777777777,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,23,0,0,15.03785106446594
24,0.7360763013362884,0.8526026296615601,0.5793333333333334,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,24,0,0,15.062685878016055
25,0.7334252432698295,0.8461544463369581,0.592,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,25,0,0,14.899690977297723
26,0.7237690334093003,0.8406882593896654,0.5928888888888889,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,26,0,0,15.113152848556638
27,0.7249335450501669,0.8406882593896654,0.5928888888888889,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,26,1,0,15.965487856417894
28,0.7205576426074619,0.8448783940739102,0.5931111111111111,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,28,0,0,15.626619727350771
29,0.7280896593559356,0.8448783940739102,0.5931111111111111,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,28,1,0,15.460017980076373
30,0.7265003622713543,0.8448783940739102,0.5931111111111111,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,28,1,0,14.922810615040362
