round,train_loss,test_loss,test_accuracy,uplink_protocol,uplink_bytes,uplink_trainable_bytes,uplink_complex_2bit_bytes,uplink_real_2bit_bytes,uplink_bitfl_1bit_bytes,uplink_non_trainable_bytes,downlink_bytes,optimizer_state_bytes,round_seconds
1,0.41277827721108534,2.2991035686492918,0.1391,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,34.109590481966734
2,0.3276140169851715,2.281172235870361,0.1473,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,33.04091166332364
3,0.21847508479744038,2.223208834075928,0.149,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,32.23318613320589
4,0.1662830430980345,2.1206219997406004,0.1625,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,32.08559926226735
5,0.13212285927511402,1.9916933486938477,0.1804,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,32.632236652076244
6,0.11663250460599858,1.7889709224700927,0.3588,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,36.71250898949802
7,0.10566974849983428,1.6195176826477051,0.4359,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,36.15279151313007
8,0.0952242319762566,1.38946520652771,0.559,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,34.114003513008356
9,0.08714427454494095,1.1736853397369384,0.6679,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.921183923259377
10,0.08087090794821658,0.9168996486663819,0.7562,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.57786904834211
11,0.07662610544166455,0.7866512168884278,0.776,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.61644614674151
12,0.07145073804543547,0.7430365882873535,0.7788,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,32.26558240130544
13,0.0718003686616612,0.5982106818199158,0.8275,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.745669152587652
14,0.06485775470646331,0.5183730419158935,0.8502,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.51718221977353
15,0.06185521521453363,0.45749688639640806,0.8637,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.773691445589066
16,0.05951172696237942,0.41674335787296296,0.8749,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.84120049700141
17,0.058321353794296246,0.385487535905838,0.8818,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.414320269599557
18,0.05381407003648443,0.3926775556087494,0.8747,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.435387356206775
19,0.05424795640192315,0.3731486533880234,0.884,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,33.133584685623646
20,0.05051724085775883,0.33986576294898985,0.8957,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.913039879873395
21,0.0466794934895006,0.30500516548156736,0.9052,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.840770496055484
22,0.045200468451730556,0.3115263869762421,0.9017,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.952732983976603
23,0.043748866130924095,0.2732168301820755,0.9157,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,32.30355950817466
24,0.04124215638422963,0.2740193356513977,0.9124,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.69375087879598
25,0.040958029961802825,0.3031408914804459,0.9015,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.401098972186446
26,0.041052017005464826,0.2633551759004593,0.9187,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.75030224956572
27,0.03802681740377618,0.24882392489910127,0.9249,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,32.01320264302194
28,0.03636399831586156,0.2591507155418396,0.921,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.661170912906528
29,0.03552514060086954,0.23980007309913634,0.9256,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.878031278029084
30,0.03468271797388904,0.2673444978237152,0.9171,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,32.408305602148175
31,0.03523891045815617,0.21680015963315963,0.9356,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.981675704941154
32,0.03214333537195368,0.22413848905563355,0.9317,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.749507876113057
33,0.031345630319386454,0.219558597946167,0.9301,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.98709332384169
34,0.031129292494460975,0.22223647060394286,0.9297,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,32.34316327609122
35,0.031398116527710344,0.1999549458146095,0.9405,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.890105752274394
36,0.029316439858803278,0.1951062049627304,0.9399,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.78024068288505
37,0.028500105104255147,0.20052298245429992,0.9371,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,32.10861508734524
38,0.02769624216431718,0.22429336919784545,0.9287,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,32.40228980965912
39,0.02814689953842541,0.22077912884950637,0.9298,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.832602297887206
40,0.028358507715104987,0.18695914347171783,0.9406,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.89569340646267
41,0.026238980551170243,0.1881179060935974,0.9427,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,32.50520126149058
42,0.02656199528426744,0.1956962695002556,0.9416,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.64944069646299
43,0.025782237141887286,0.1921848098397255,0.9434,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.352529510855675
44,0.02490637615439937,0.1905639455676079,0.9392,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.905390795320272
45,0.02540860363660613,0.17613684401512145,0.947,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,32.20224414952099
46,0.024423645017585236,0.19358374387025834,0.9406,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.7768992241472
47,0.024859414271440984,0.18058633674383162,0.9469,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.83976506255567
48,0.02361087786559892,0.1807401165008545,0.9458,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,32.223488599061966
49,0.0235606985291876,0.18935201826095582,0.9427,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,32.09646371565759
50,0.02320848998466166,0.1726774473965168,0.9512,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.96156137250364
