round,train_loss,test_loss,test_accuracy,uplink_bytes,downlink_bytes,optimizer_state_bytes,round_seconds
1,2.2534062459188346,4.312515415085686,0.28055555555555556,50623960,50625672,14324088,80.45780118694529
2,1.422835127395742,2.733574374516805,0.35,50623960,50625672,14324088,84.42247117101215
3,1.0784377113861197,2.00722188949585,0.41944444444444445,50623960,50625672,14324088,76.87093621201348
4,0.8281876374693478,1.6801910877227784,0.5222222222222223,50623960,50625672,14324088,73.2052548979409
5,0.6428895123741205,1.4273192326227824,0.5472222222222223,50623960,50625672,14324088,75.02023559203371
6,0.4836542777278844,1.334849214553833,0.6,50623960,50625672,14324088,74.20953019801527
7,0.3587805357049493,1.2918316152360705,0.6,50623960,50625672,14324088,76.20822867599782
8,0.2903972033630399,1.5309234407213,0.5388888888888889,50623960,50625672,14324088,77.2712380650919
9,0.24464910510270035,1.2632834778891668,0.5777777777777777,50623960,50625672,14324088,73.23951578396372
10,0.1987805450335145,1.2227794223361546,0.6222222222222222,50623960,50625672,14324088,75.25026047299616
11,0.13945203082745566,1.195529533757104,0.6,50623960,50625672,14324088,77.39325547602493
12,0.1173858807203086,1.2292318092452155,0.6166666666666667,50623960,50625672,14324088,73.37866868590936
13,0.10132939625969704,1.2302632199393377,0.6055555555555555,50623960,50625672,14324088,73.3698883280158
14,0.07848550034823883,1.2597656302981906,0.6083333333333333,50623960,50625672,14324088,74.56960071693175
15,0.08246275193660574,1.381740681330363,0.5861111111111111,50623960,50625672,14324088,76.00224918406457
16,0.08595401111661512,1.3191051933500502,0.6083333333333333,50623960,50625672,14324088,73.3223856529221
17,0.05433701382785597,1.3008096271091036,0.6166666666666667,50623960,50625672,14324088,74.47031501692254
18,0.03710500726832406,1.3347647719913058,0.5972222222222222,50623960,50625672,14324088,76.21512237598654
19,0.03274686350350213,1.404088634914822,0.625,50623960,50625672,14324088,76.16268610500265
20,0.031108846545548123,1.3876833995183309,0.6083333333333333,50623960,50625672,14324088,74.82863646303304
21,0.039733032435726595,1.4200776841905383,0.6277777777777778,50623960,50625672,14324088,73.38630093203392
22,0.03084622205043321,1.4823911799324883,0.6222222222222222,50623960,50625672,14324088,70.29084128700197
23,0.021326583971077687,1.4130545245276558,0.5972222222222222,50623960,50625672,14324088,73.59410859190393
24,0.01566214655587614,1.4568910068935819,0.5972222222222222,50623960,50625672,14324088,75.61295130499639
25,0.013334555017268834,1.4386365758048163,0.6111111111111112,50623960,50625672,14324088,73.6038031160133
26,0.01555285818176344,1.509958153300815,0.5861111111111111,50623960,50625672,14324088,74.72820292005781
27,0.013129291292416918,1.4777665456136069,0.5944444444444444,50623960,50625672,14324088,74.9742570379749
28,0.008436066456317136,1.4868290530310737,0.6055555555555555,50623960,50625672,14324088,77.02654316602275
29,0.008884404236382312,1.4758385552300348,0.6083333333333333,50623960,50625672,14324088,78.0900970880175
30,0.008495323326582472,1.5018981986575657,0.5944444444444444,50623960,50625672,14324088,75.5399208740564
31,0.007735005738247898,1.5086364163292778,0.6,50623960,50625672,14324088,76.00200400606263
32,0.007211428187849164,1.5076208485497369,0.6,50623960,50625672,14324088,77.69558214989956
33,0.00807155324090512,1.5198424127366807,0.5916666666666667,50623960,50625672,14324088,73.00776474399026
34,0.006860353471197681,1.5149126741621228,0.5944444444444444,50623960,50625672,14324088,70.32331455894746
35,0.004818712571731713,1.543890282842848,0.5861111111111111,50623960,50625672,14324088,75.29927074199077
36,0.0046504868891240805,1.5447355058458117,0.5916666666666667,50623960,50625672,14324088,74.97504753095564
37,0.004244171403757612,1.5468518733978271,0.5916666666666667,50623960,50625672,14324088,75.641953259008
38,0.004495917336873176,1.5529454072316489,0.6027777777777777,50623960,50625672,14324088,77.50144195300527
39,0.008479231569628395,1.5771908124287923,0.6138888888888889,50623960,50625672,14324088,74.77503120002802
40,0.004649022112169084,1.5931960741678874,0.5944444444444444,50623960,50625672,14324088,76.86014862498268
41,0.004193851862082203,1.603740013970269,0.5888888888888889,50623960,50625672,14324088,74.69888125406578
42,0.0032136982723279606,1.6006547768910726,0.5861111111111111,50623960,50625672,14324088,74.84610643808264
43,0.003692395681034267,1.61514040629069,0.6055555555555555,50623960,50625672,14324088,74.36405457404908
44,0.005060064656016253,1.6338228676054212,0.5972222222222222,50623960,50625672,14324088,74.22361535800155
45,0.005081219974539742,1.6468042506111993,0.6,50623960,50625672,14324088,74.05737121298444
46,0.0028821636534463752,1.6481664763556587,0.5916666666666667,50623960,50625672,14324088,72.04881748300977
47,0.0022418957742047496,1.6393639326095581,0.5777777777777777,50623960,50625672,14324088,74.4792704929132
48,0.0024753873530083664,1.6488433784908718,0.5916666666666667,50623960,50625672,14324088,75.64594794297591
49,0.002455383408232592,1.684656310081482,0.5888888888888889,50623960,50625672,14324088,77.84547618101351
50,0.002238331702970112,1.674660446908739,0.5916666666666667,50623960,50625672,14324088,75.57664351991843
