round,train_loss,test_loss,test_accuracy,uplink_protocol,uplink_bytes,uplink_trainable_bytes,uplink_complex_2bit_bytes,uplink_real_2bit_bytes,uplink_bitfl_1bit_bytes,uplink_non_trainable_bytes,downlink_bytes,optimizer_state_bytes,round_seconds
1,2.070779521675671,1.9435968531502619,0.25555555555555554,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,1596946,1593362,0,0,1593362,3584,50985024,101962896,13.674342518672347
2,1.2795470812741447,1.8938398891025119,0.2611111111111111,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,1596946,1593362,0,0,1593362,3584,50985024,101962896,11.322935296222568
3,0.9133764812174965,1.8921547995673285,0.2388888888888889,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,1596946,1593362,0,0,1593362,3584,50985024,101962896,11.223243679851294
4,0.6401406658046386,1.8447841644287108,0.28888888888888886,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,1596946,1593362,0,0,1593362,3584,50985024,101962896,11.002472026273608
5,0.4779789665823474,1.8033663855658637,0.30833333333333335,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,1596946,1593362,0,0,1593362,3584,50985024,101962896,11.265447678044438
6,0.3219466752865735,1.7178744316101073,0.32222222222222224,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,1596946,1593362,0,0,1593362,3584,50985024,101962896,10.876874420791864
7,0.22189721125451956,1.6794232686360677,0.33055555555555555,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,1596946,1593362,0,0,1593362,3584,50985024,101962896,10.992627333849669
8,0.2356106166399139,1.6106789284282261,0.39444444444444443,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,1596946,1593362,0,0,1593362,3584,50985024,101962896,11.032837238162756
9,0.17793640762786656,1.679579222202301,0.40555555555555556,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,1596946,1593362,0,0,1593362,3584,50985024,101962896,11.074409389868379
10,0.2352520799373879,1.5290784683492449,0.4666666666666667,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,1596946,1593362,0,0,1593362,3584,50985024,101962896,11.077750956639647
