round,train_loss,test_loss,test_accuracy,uplink_protocol,uplink_bytes,uplink_trainable_bytes,uplink_complex_2bit_bytes,uplink_real_2bit_bytes,uplink_bitfl_1bit_bytes,uplink_non_trainable_bytes,downlink_bytes,optimizer_state_bytes,effective_learning_rate,best_train_loss_round,restored_best_after_round,early_stopped,round_seconds
30,0.6652794512883685,0.8790600975884332,0.5775555555555556,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,30,0,0,28.246380696073174
31,0.6639013902069802,0.8850274454752605,0.5786666666666667,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,31,0,0,29.96997233759612
32,0.6503565852165417,0.888637252913581,0.5835555555555556,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,32,0,0,29.452243314124644
33,0.6624294459442982,0.888637252913581,0.5835555555555556,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,32,1,0,29.097386203706264
34,0.6505708847061558,0.888637252913581,0.5835555555555556,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,32,1,0,28.037154538556933
35,0.6497450575761019,0.8788923208448622,0.5828888888888889,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,35,0,0,28.26071446482092
36,0.6402313144470769,0.8831735036638048,0.5842222222222222,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,36,0,0,28.36550289951265
37,0.6440555116194124,0.8831735036638048,0.5842222222222222,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,36,1,0,29.549426193349063
38,0.6361203944998716,0.8862402121225993,0.5924444444444444,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,38,0,0,29.780236358754337
39,0.6315702454970877,0.8993031303617689,0.5924444444444444,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,39,0,0,29.31955571565777
