round,train_loss,test_loss,test_accuracy,uplink_bytes,downlink_bytes,optimizer_state_bytes,round_seconds
1,2.20328591975073,2.309485906600952,0.1451,71340,2143120,0,30.977476751431823
2,1.885428645213445,2.3176890731811524,0.131,71340,2143120,0,30.675108497962356
