dataset,variant,label,source_experiment,source_variant,seeds,rounds,final_accuracy_mean,final_accuracy_std,final_delta_vs_full_pp,last10_accuracy_mean,last10_accuracy_std,last10_delta_vs_full_pp,mean_best_accuracy,cumulative_uplink_mib_mean,final_optimizer_state_mib_mean
ravdess,full_cqfl,Full CQ-FL,2,cpmq,"42,123,2024",50,0.5768518518518518,0.042873470010334154,0.0,0.5851851851851851,0.02541966014888971,0.0,0.600925925925926,151.56116485595703,13.660514831542969
ravdess,without_cpmq,w/o CPMQ (independent Re/Im),2,independent,"42,123,2024",50,0.601851851851852,0.022376011062212143,2.5000000000000133,0.592037037037037,0.026113409407651694,0.6851851851851887,0.6092592592592593,151.56116485595703,13.674415588378906
ravdess,without_phase_ste,w/o phase-domain STE,3,standard_ste,"42,123,2024",50,0.5953703703703704,0.019289506162962662,1.85185185185186,0.5906481481481481,0.02311441987235815,0.5462962962963003,0.6092592592592593,151.56116485595703,13.660514831542969
