round,train_loss,test_loss,test_accuracy,uplink_bytes,downlink_bytes,optimizer_state_bytes,round_seconds
1,2.072955080691506,7.363343132866754,0.22777777777777777,50985024,50625672,101962896,14.6393673439743
2,1.2505307495594025,3.1062334060668944,0.39166666666666666,50985024,50625672,101962896,12.214033126016147
3,0.9395575821399689,1.8871339480082194,0.4583333333333333,50985024,50625672,101962896,11.584193038986996
4,0.6997543902081602,1.9858817524380155,0.45555555555555555,50985024,50625672,101962896,11.607882840908132
5,0.5382301588268841,1.6059532271491157,0.5138888888888888,50985024,50625672,101962896,11.872134924982674
6,0.4072972630314967,1.6677482181125216,0.5083333333333333,50985024,50625672,101962896,12.083912087022327
7,0.2926467748030144,1.695057921939426,0.5166666666666667,50985024,50625672,101962896,12.163986269035377
8,0.27403263232725505,1.6814363691541883,0.48333333333333334,50985024,50625672,101962896,12.533393068006262
9,0.17497219375389464,1.5848642773098416,0.525,50985024,50625672,101962896,12.203464990947396
10,0.12410397865973852,1.649439737531874,0.5333333333333333,50985024,50625672,101962896,12.294338990934193
11,0.11035198786789004,1.6176645543840196,0.5722222222222222,50985024,50625672,101962896,11.849802157958038
12,0.08986950075418196,1.6844714058770074,0.5583333333333333,50985024,50625672,101962896,11.540182474069297
13,0.06564251125297126,1.629744619793362,0.5638888888888889,50985024,50625672,101962896,11.943084036000073
14,0.05237650085131035,1.7573423067728677,0.5666666666666667,50985024,50625672,101962896,11.942720057908446
15,0.04298773449023857,1.8158246252271864,0.5527777777777778,50985024,50625672,101962896,11.747545984922908
16,0.03527016176924329,1.7729198773701986,0.575,50985024,50625672,101962896,12.109666656004265
17,0.028731429702876246,1.7584709962209066,0.5805555555555556,50985024,50625672,101962896,12.49776930094231
18,0.023834258961655638,1.7652407593197292,0.5611111111111111,50985024,50625672,101962896,11.867589027970098
19,0.021590976229430563,1.8020860301123725,0.5805555555555556,50985024,50625672,101962896,12.69685077399481
20,0.02675925615339485,1.905673212475247,0.5555555555555556,50985024,50625672,101962896,11.919365964015014
21,0.015672839707215593,1.8514206886291504,0.5805555555555556,50985024,50625672,101962896,11.465812040958554
22,0.013985493054325856,1.917090924580892,0.5722222222222222,50985024,50625672,101962896,11.51984086597804
23,0.011005357185186929,1.921723238627116,0.5638888888888889,50985024,50625672,101962896,11.99751615698915
24,0.01122573356020867,1.9258477210998535,0.5666666666666667,50985024,50625672,101962896,12.291301599005237
25,0.008953468728577718,1.9435732894473605,0.5666666666666667,50985024,50625672,101962896,11.835594536038116
26,0.008290270564269602,1.8964475101894802,0.5833333333333334,50985024,50625672,101962896,11.865334145957604
27,0.006858405513305436,1.9214236047532824,0.5777777777777777,50985024,50625672,101962896,11.966619769926183
28,0.005844359078122686,1.9359235180748833,0.5888888888888889,50985024,50625672,101962896,11.967455763951875
29,0.006392607425154625,1.9537071333991156,0.5805555555555556,50985024,50625672,101962896,12.81998070992995
30,0.005313034202759703,1.9629139052497016,0.5805555555555556,50985024,50625672,101962896,11.670919507043436
31,0.005421294022680205,1.9505827479892306,0.5861111111111111,50985024,50625672,101962896,12.168263141065836
32,0.004571105633444591,1.9767507870992025,0.5833333333333334,50985024,50625672,101962896,11.891968609998003
33,0.00430732275622979,1.9972744146982828,0.5722222222222222,50985024,50625672,101962896,12.136666892911308
34,0.004856662019258639,2.03489351272583,0.5722222222222222,50985024,50625672,101962896,11.556739194900729
35,0.004553580629255842,2.061955038706462,0.5611111111111111,50985024,50625672,101962896,11.510529889026657
36,0.0037638545066275746,2.0563904603322345,0.5694444444444444,50985024,50625672,101962896,11.804403548012488
37,0.02179316216472002,2.2221074528164335,0.5472222222222223,50985024,50625672,101962896,12.071420560008846
38,0.0215535684444202,2.075640689002143,0.5388888888888889,50985024,50625672,101962896,11.99560061399825
39,0.3331219779271016,2.5979378912183972,0.4444444444444444,50985024,50625672,101962896,11.922039001947269
40,0.5543620860313668,3.395771641201443,0.44722222222222224,50985024,50625672,101962896,11.671156752039678
41,0.5215872669702067,3.3706694073147245,0.5027777777777778,50985024,50625672,101962896,11.746031592017971
42,0.19496778534341822,2.781271208657159,0.5555555555555556,50985024,50625672,101962896,11.373831210075878
43,0.04536428003441816,2.8922750473022463,0.525,50985024,50625672,101962896,11.48533967405092
44,0.020532711451404097,2.6563101662529838,0.5527777777777778,50985024,50625672,101962896,11.407833612989634
45,0.0046830839273752645,2.5909428278605144,0.5527777777777778,50985024,50625672,101962896,11.703202554956079
46,0.003230808399808559,2.597089147567749,0.55,50985024,50625672,101962896,12.350551373092458
47,0.0025201912289690774,2.6149686336517335,0.55,50985024,50625672,101962896,11.921830762992613
48,0.002460279796650866,2.6748439100053574,0.5527777777777778,50985024,50625672,101962896,11.869462946080603
49,0.0020398996894073207,2.6630554676055906,0.5583333333333333,50985024,50625672,101962896,11.763123358949088
50,0.0021956594819665257,2.656042618221707,0.5694444444444444,50985024,50625672,101962896,11.605396703002043
