round,train_loss,test_loss,test_accuracy,uplink_protocol,uplink_bytes,uplink_trainable_bytes,uplink_complex_2bit_bytes,uplink_real_2bit_bytes,uplink_bitfl_1bit_bytes,uplink_non_trainable_bytes,downlink_bytes,optimizer_state_bytes,round_seconds
1,1.1307982265665417,1.2915520109070673,0.3831111111111111,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,12.243508296087384
2,1.036143052180608,1.2578898822466533,0.3888888888888889,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.052552673965693
3,1.002443585736411,1.2525336740811666,0.39155555555555555,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.148176720365882
4,0.977694574651264,1.231078462600708,0.39444444444444443,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.503570415079594
5,0.9543483765636172,1.2016584451993306,0.39555555555555555,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.446838699281216
6,0.9409806382088434,1.211657050980462,0.398,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.502690648660064
7,0.9227718154305503,1.19370581791136,0.398,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.430357662960887
8,0.8768209277164368,1.1554526676601833,0.4028888888888889,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.33047971688211
9,0.8552039010184151,1.113822073565589,0.406,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.298063144087791
10,0.8351384981473288,1.0808577210108439,0.42644444444444446,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,10.754382353276014
11,0.8131123008614495,1.041842844804128,0.4448888888888889,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,10.877767201513052
12,0.7923684560968762,1.001074793762631,0.45,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.106178518384695
13,0.7819416373400461,0.9024104643397861,0.5426666666666666,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.303533237427473
14,0.7702679986045473,0.9111915322409736,0.528,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.53087585233152
15,0.7725425839991796,0.9452228656344943,0.49644444444444447,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.435801960527897
16,0.7517020838601248,0.8151366064813402,0.614,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.521849568933249
17,0.7487187224910373,0.7997687877019246,0.6171111111111112,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.396322160959244
18,0.7498429056008658,0.8054201536178589,0.6015555555555555,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.282202892005444
19,0.7609963685557956,0.7626149863137139,0.6264444444444445,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,10.889297926798463
20,0.7357273122810183,0.7581350498199463,0.6371111111111111,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,10.921224907040596
21,0.7120195134480793,0.7384554732640585,0.6415555555555555,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,10.970905311405659
22,0.7183823942286628,0.7514326260884603,0.6402222222222222,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.319433273747563
23,0.707118666938373,0.7273108170297411,0.6415555555555555,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.37895949371159
24,0.702192235674177,0.7317831575605604,0.6193333333333333,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.359496120363474
25,0.7066799008846283,0.7525455617904663,0.5928888888888889,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.464657543227077
26,0.6963716734874816,0.7851880753305224,0.59,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.446467772126198
27,0.7136952869381223,0.7441936468018426,0.6373333333333333,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.413778329268098
