round,train_loss,test_loss,test_accuracy,uplink_bytes,downlink_bytes,optimizer_state_bytes,round_seconds
1,2.131769550197265,1.9123580508761935,0.28888888888888886,50985024,50985024,101962896,13.314153844956309
2,1.3235726461691015,1.8666124184926352,0.2916666666666667,50985024,50985024,101962896,9.120817875955254
3,0.959590098437141,1.8521979490915934,0.30277777777777776,50985024,50985024,101962896,9.644790857913904
4,0.6563076959813343,1.8573714945051405,0.3611111111111111,50985024,50985024,101962896,9.585936635034159
5,0.43144121809917335,1.8762220117780897,0.275,50985024,50985024,101962896,8.961116453981958
6,0.23242068641326008,1.8694772322972615,0.29444444444444445,50985024,50985024,101962896,9.523467445047572
7,0.12312049172161257,1.8690879080030653,0.30277777777777776,50985024,50985024,101962896,9.206596091971733
8,0.09571109482032411,1.7984893719355266,0.33055555555555555,50985024,50985024,101962896,9.066276542958803
9,0.035404665539424646,1.780956776936849,0.325,50985024,50985024,101962896,8.708071273984388
10,0.017076538749011782,1.7256558153364394,0.3388888888888889,50985024,50985024,101962896,8.603977786027826
11,0.012992532901561764,1.6228703127966986,0.37222222222222223,50985024,50985024,101962896,8.957118116086349
12,0.007166604698046713,1.5326697429021199,0.41388888888888886,50985024,50985024,101962896,8.97064907499589
13,0.006711253548821653,1.4661573674943713,0.4527777777777778,50985024,50985024,101962896,9.145602527074516
14,0.005833881895181121,1.3872770574357776,0.5,50985024,50985024,101962896,9.655342831043527
15,0.004230434491867474,1.358079895708296,0.5055555555555555,50985024,50985024,101962896,9.052928153891116
16,0.0026335496505078696,1.2676446967654758,0.5444444444444444,50985024,50985024,101962896,9.440371840028092
17,0.003980910173541976,1.260836468802558,0.5583333333333333,50985024,50985024,101962896,9.423635790939443
18,0.0023141503539484214,1.2798650542894998,0.5583333333333333,50985024,50985024,101962896,8.97213188803289
19,0.00182102999636246,1.3358689599566989,0.5527777777777778,50985024,50985024,101962896,8.97679657000117
20,0.0016622934006805092,1.3711654649840461,0.5666666666666667,50985024,50985024,101962896,8.978699638042599
21,0.001217408515752622,1.423549607064989,0.5666666666666667,50985024,50985024,101962896,8.901943181990646
22,0.0012290905099636054,1.4250715984238518,0.5611111111111111,50985024,50985024,101962896,8.902453992050141
23,0.001013294824909227,1.4920649104648167,0.5694444444444444,50985024,50985024,101962896,9.327457976993173
24,0.0010413515376379056,1.5028901444541083,0.5583333333333333,50985024,50985024,101962896,9.047310487017967
25,0.0009486125865591662,1.5528733306460911,0.5611111111111111,50985024,50985024,101962896,9.164150704047643
26,0.0007923051241103915,1.5597380373213026,0.5583333333333333,50985024,50985024,101962896,9.003388304961845
27,0.0006226375577063985,1.5697445498572455,0.5472222222222223,50985024,50985024,101962896,8.959360531996936
28,0.0005849781351999434,1.59488578637441,0.5527777777777778,50985024,50985024,101962896,9.339525389950722
29,0.0007115471583828741,1.6020628478791978,0.5527777777777778,50985024,50985024,101962896,9.111946534947492
30,0.0005379886602253571,1.6194833914438884,0.5361111111111111,50985024,50985024,101962896,8.940879240981303
31,0.0005074652786681647,1.6233662724494935,0.5416666666666666,50985024,50985024,101962896,9.552928987075575
32,0.000411271613676731,1.631028401851654,0.5416666666666666,50985024,50985024,101962896,9.4419590679463
33,0.0004450568635280326,1.6566496001349555,0.5527777777777778,50985024,50985024,101962896,9.23935153905768
34,0.0005350256918010179,1.6442579176690844,0.55,50985024,50985024,101962896,9.637304160976782
35,0.0004239336729583823,1.651285743713379,0.55,50985024,50985024,101962896,9.148158135008998
36,0.0003793912267557222,1.6658139096366034,0.5361111111111111,50985024,50985024,101962896,8.78914151689969
37,0.0004130440056007287,1.6712200853559707,0.5472222222222223,50985024,50985024,101962896,8.81398197892122
38,0.0003806749185006244,1.6465598000420465,0.5527777777777778,50985024,50985024,101962896,8.807214701082557
39,0.00029918944325318616,1.6559785882631937,0.55,50985024,50985024,101962896,9.099572682986036
40,0.0005047810102362692,1.6707195414437188,0.5611111111111111,50985024,50985024,101962896,9.082629385986365
41,0.0002837059612776263,1.6623395760854085,0.5555555555555556,50985024,50985024,101962896,9.72293147793971
42,0.0002805418809978565,1.6713156660397848,0.5444444444444444,50985024,50985024,101962896,9.504207428079098
43,0.0005038965955998933,1.7241397963629828,0.575,50985024,50985024,101962896,9.3859640940791
44,0.21334239833124552,2.7953330516815185,0.4861111111111111,50985024,50985024,101962896,9.17381139099598
45,0.7824560850858688,3.9284938176472983,0.39444444444444443,50985024,50985024,101962896,9.255577597999945
46,0.4295022391221102,2.2677855491638184,0.5111111111111111,50985024,50985024,101962896,9.363134143059142
47,0.09398839484407183,1.8737145821253458,0.5722222222222222,50985024,50985024,101962896,9.366787304985337
48,0.041110821520252264,1.7993881914350722,0.5638888888888889,50985024,50985024,101962896,9.111333456006832
49,0.016452176143716583,1.7895089838239882,0.5861111111111111,50985024,50985024,101962896,8.917037034989335
50,0.017638882111949736,1.7601372877756754,0.5944444444444444,50985024,50985024,101962896,8.998965488979593
