round,train_loss,test_loss,test_accuracy,uplink_protocol,uplink_bytes,uplink_trainable_bytes,uplink_complex_2bit_bytes,uplink_real_2bit_bytes,uplink_bitfl_1bit_bytes,uplink_non_trainable_bytes,downlink_bytes,optimizer_state_bytes,round_seconds
1,1.942087803594768,2.3036867923736573,0.1301,signsgd,71340,67500,0,0,0,3840,2143120,0,26.311832768842578
2,1.707179679721594,2.305760358428955,0.1114,signsgd,71340,67500,0,0,0,3840,2143120,0,25.182843923568726
3,1.5634180241574844,2.3068864585876465,0.1084,signsgd,71340,67500,0,0,0,3840,2143120,0,25.115755347535014
4,1.4573304099962117,2.299940581893921,0.1128,signsgd,71340,67500,0,0,0,3840,2143120,0,24.929783960804343
5,1.3738579664379358,2.278650077819824,0.1278,signsgd,71340,67500,0,0,0,3840,2143120,0,25.05698148161173
6,1.305372493403653,2.237790403366089,0.147,signsgd,71340,67500,0,0,0,3840,2143120,0,25.263533359393477
7,1.250013087503612,2.180053995513916,0.1712,signsgd,71340,67500,0,0,0,3840,2143120,0,25.152876995503902
8,1.2006206746523578,2.1071641986846923,0.2154,signsgd,71340,67500,0,0,0,3840,2143120,0,25.024471160024405
9,1.1600858502089977,2.021722159385681,0.2715,signsgd,71340,67500,0,0,0,3840,2143120,0,24.864923363551497
10,1.1235308699930706,1.927905619430542,0.3244,signsgd,71340,67500,0,0,0,3840,2143120,0,25.26642671227455
11,1.0915653216342132,1.8349235067367553,0.3712,signsgd,71340,67500,0,0,0,3840,2143120,0,26.24996999464929
12,1.0611376664290826,1.7499749641418456,0.4114,signsgd,71340,67500,0,0,0,3840,2143120,0,25.25344685651362
13,1.0331439220656953,1.6768793212890625,0.4451,signsgd,71340,67500,0,0,0,3840,2143120,0,27.264548607170582
14,1.0058810488010446,1.6144935546875,0.4744,signsgd,71340,67500,0,0,0,3840,2143120,0,26.533526469022036
15,0.9824242192010084,1.5624737091064453,0.496,signsgd,71340,67500,0,0,0,3840,2143120,0,24.891979483887553
16,0.9591374057655532,1.5186419605255126,0.5137,signsgd,71340,67500,0,0,0,3840,2143120,0,24.61426056176424
17,0.9381401286770901,1.47961164894104,0.5271,signsgd,71340,67500,0,0,0,3840,2143120,0,24.77155862003565
18,0.9174505939086279,1.4453495616912841,0.5377,signsgd,71340,67500,0,0,0,3840,2143120,0,24.795052614063025
19,0.8979926409820715,1.4138119028091432,0.5486,signsgd,71340,67500,0,0,0,3840,2143120,0,25.033610897138715
20,0.8794085873911779,1.3854431650161743,0.5601,signsgd,71340,67500,0,0,0,3840,2143120,0,25.0350624602288
21,0.8621219721312323,1.358689081954956,0.5694,signsgd,71340,67500,0,0,0,3840,2143120,0,24.751068130135536
22,0.8459086130062738,1.333467212677002,0.5808,signsgd,71340,67500,0,0,0,3840,2143120,0,24.754228230565786
23,0.8295042719691992,1.3097336194992066,0.5914,signsgd,71340,67500,0,0,0,3840,2143120,0,25.003455515950918
24,0.8156680999323725,1.287350689315796,0.6,signsgd,71340,67500,0,0,0,3840,2143120,0,25.16203324496746
25,0.8008755667756002,1.2667922367095947,0.6087,signsgd,71340,67500,0,0,0,3840,2143120,0,25.221531350165606
26,0.7882112607359886,1.245894882965088,0.6167,signsgd,71340,67500,0,0,0,3840,2143120,0,24.993497252464294
27,0.7758539382368327,1.2281074403762817,0.623,signsgd,71340,67500,0,0,0,3840,2143120,0,25.02484270185232
28,0.7635142508273324,1.2097178546905518,0.6313,signsgd,71340,67500,0,0,0,3840,2143120,0,25.24892015941441
29,0.751749503860871,1.1930594869613647,0.6369,signsgd,71340,67500,0,0,0,3840,2143120,0,25.362705919891596
30,0.7410955108702184,1.176013826560974,0.643,signsgd,71340,67500,0,0,0,3840,2143120,0,24.941002449020743
31,0.7298618171364069,1.160418642807007,0.6489,signsgd,71340,67500,0,0,0,3840,2143120,0,24.915414096787572
32,0.7196179957439501,1.145392720603943,0.6555,signsgd,71340,67500,0,0,0,3840,2143120,0,24.58228887245059
33,0.7091774207229415,1.1296036930084228,0.6616,signsgd,71340,67500,0,0,0,3840,2143120,0,26.347320776432753
34,0.699549711185197,1.115394181060791,0.6683,signsgd,71340,67500,0,0,0,3840,2143120,0,25.05712516605854
35,0.690858957512925,1.1014675086975099,0.6729,signsgd,71340,67500,0,0,0,3840,2143120,0,24.830724142491817
36,0.6828956551849842,1.088341160583496,0.678,signsgd,71340,67500,0,0,0,3840,2143120,0,24.587829124182463
37,0.6744339941379925,1.0760869729995728,0.6823,signsgd,71340,67500,0,0,0,3840,2143120,0,24.67953634634614
38,0.6661965755124887,1.0634376522064208,0.6868,signsgd,71340,67500,0,0,0,3840,2143120,0,24.879708232358098
39,0.6584756699080268,1.0510114554405212,0.6918,signsgd,71340,67500,0,0,0,3840,2143120,0,24.694248849526048
40,0.6509361332903305,1.0395829614639283,0.6967,signsgd,71340,67500,0,0,0,3840,2143120,0,24.712638782337308
41,0.6444097707668941,1.0276175493240356,0.7003,signsgd,71340,67500,0,0,0,3840,2143120,0,24.739992830902338
42,0.6375384883334239,1.0174114238739014,0.7042,signsgd,71340,67500,0,0,0,3840,2143120,0,25.42789487913251
43,0.6316559457841019,1.0075998218536377,0.7083,signsgd,71340,67500,0,0,0,3840,2143120,0,25.27764437161386
44,0.6251657438774905,0.9977709466934204,0.7104,signsgd,71340,67500,0,0,0,3840,2143120,0,24.95095702446997
