round,train_loss,test_loss,test_accuracy,uplink_bytes,downlink_bytes,optimizer_state_bytes,round_seconds
1,2.1979483628974243,1.8565576129489474,0.33055555555555555,50985024,50985024,101962896,13.296066079987213
2,1.2626502934624169,1.8171106974283855,0.26944444444444443,50985024,50985024,101962896,9.54582422808744
3,0.8455372314681024,1.8423098829057483,0.25,50985024,50985024,101962896,9.264704114058986
4,0.5370510053985259,1.815680808491177,0.28055555555555556,50985024,50985024,101962896,8.78116647200659
5,0.31744276184369535,1.82252283361223,0.325,50985024,50985024,101962896,8.698953285929747
6,0.1748713414896937,1.7722560246785481,0.2861111111111111,50985024,50985024,101962896,8.810009295935743
7,0.09548731972737348,1.7502709812588162,0.32222222222222224,50985024,50985024,101962896,9.155138110043481
8,0.0728970338960233,1.6697047339545357,0.3611111111111111,50985024,50985024,101962896,8.933526526088826
9,0.03852227810934624,1.6618714968363444,0.3972222222222222,50985024,50985024,101962896,8.818961692042649
10,0.014481091217877454,1.5916517787509494,0.4388888888888889,50985024,50985024,101962896,9.061062311986461
11,0.01054128699401832,1.5089974615308974,0.46944444444444444,50985024,50985024,101962896,8.857740827952512
12,0.007104959354311337,1.4331827720006307,0.49166666666666664,50985024,50985024,101962896,8.916231254930608
13,0.005369253559311962,1.3369123723771836,0.5222222222222223,50985024,50985024,101962896,8.780400953954086
14,0.004666411447996164,1.2333039270506965,0.5666666666666667,50985024,50985024,101962896,8.936289282981306
15,0.004916536437710473,1.2085425853729248,0.5666666666666667,50985024,50985024,101962896,9.081723398994654
16,0.0027988494843799237,1.1087205873595343,0.6027777777777777,50985024,50985024,101962896,9.08021024405025
17,0.002239853997119045,1.1086211151546903,0.6277777777777778,50985024,50985024,101962896,8.908983498928137
18,0.0021170396011096753,1.1130955047077602,0.6277777777777778,50985024,50985024,101962896,8.946168418042362
19,0.001541307447683614,1.129479209582011,0.6277777777777778,50985024,50985024,101962896,8.80390666204039
20,0.0012621108826886699,1.1674549553129407,0.6388888888888888,50985024,50985024,101962896,9.226756664924324
21,0.002239247793862459,1.2220121834013198,0.6222222222222222,50985024,50985024,101962896,8.855990807991475
22,0.005141881655350409,1.3146766636106704,0.6555555555555556,50985024,50985024,101962896,9.047771278070286
23,0.11342584098062669,1.5753862486945258,0.6111111111111112,50985024,50985024,101962896,9.134680642047897
24,0.3279721222626155,2.0607171469264562,0.5527777777777778,50985024,50985024,101962896,8.82183998299297
25,0.5544242384460043,3.003823984993829,0.4777777777777778,50985024,50985024,101962896,9.074492578976788
26,0.1251152827650966,2.5291703754001196,0.5027777777777778,50985024,50985024,101962896,8.713667597970925
27,0.03398093088831314,1.4324787139892579,0.5972222222222222,50985024,50985024,101962896,8.752397959004156
28,0.010386912145323175,1.2344304111268785,0.65,50985024,50985024,101962896,8.943933451082557
29,0.0025155609503545906,1.4712109618716769,0.6166666666666667,50985024,50985024,101962896,8.858027770998888
30,0.0018342196372567047,1.3462941381666396,0.6555555555555556,50985024,50985024,101962896,8.763840128085576
31,0.0010986259852977715,1.4567315684424507,0.6527777777777778,50985024,50985024,101962896,8.789236559998244
32,0.0010150324267348932,1.416463671790229,0.6638888888888889,50985024,50985024,101962896,8.773367121932097
33,0.0008750242363128242,1.4493794679641723,0.6666666666666666,50985024,50985024,101962896,8.826438375050202
34,0.0007887431413965875,1.4657017257478502,0.6833333333333333,50985024,50985024,101962896,8.85597453895025
35,0.0006252888658363029,1.4842982398139106,0.6833333333333333,50985024,50985024,101962896,8.71018464001827
36,0.0005534123820860474,1.4984995815489026,0.6888888888888889,50985024,50985024,101962896,9.02810281002894
37,0.0005117308061444954,1.5348934676912096,0.6833333333333333,50985024,50985024,101962896,8.646678610006347
38,0.0004825437300657059,1.5593027114868163,0.6861111111111111,50985024,50985024,101962896,8.719418755965307
39,0.00044429406839566687,1.572624937693278,0.6777777777777778,50985024,50985024,101962896,8.800076117971912
40,0.00044399940045824387,1.5817254410849677,0.6666666666666666,50985024,50985024,101962896,8.697696654009633
41,0.0004294840371264453,1.6124350786209107,0.6722222222222223,50985024,50985024,101962896,9.80604574503377
42,0.0003519479940972387,1.613562446170383,0.675,50985024,50985024,101962896,8.783429378992878
43,0.00034429783178947055,1.6226493491066827,0.6722222222222223,50985024,50985024,101962896,8.728412766940892
44,0.0004495371599392349,1.6314829561445447,0.6722222222222223,50985024,50985024,101962896,8.831183535978198
45,0.0003255783977853271,1.6383059316211277,0.6722222222222223,50985024,50985024,101962896,8.860996321076527
46,0.0003408116000868818,1.6348255475362141,0.6805555555555556,50985024,50985024,101962896,8.888558965991251
47,0.00026193909980065655,1.6193832768334282,0.6722222222222223,50985024,50985024,101962896,8.828679071040824
48,0.0002700076414411716,1.6284669664171008,0.675,50985024,50985024,101962896,8.86197784205433
49,0.0003136656503770877,1.6636248959435358,0.6722222222222223,50985024,50985024,101962896,8.960077162948437
50,0.00024350235825669884,1.6636724048190648,0.6722222222222223,50985024,50985024,101962896,9.248559690080583
