round,train_loss,test_loss,test_accuracy,uplink_protocol,uplink_bytes,uplink_trainable_bytes,uplink_complex_2bit_bytes,uplink_real_2bit_bytes,uplink_bitfl_1bit_bytes,uplink_non_trainable_bytes,downlink_bytes,optimizer_state_bytes,effective_learning_rate,best_train_loss_round,restored_best_after_round,early_stopped,round_seconds
1,1.1057565505345077,1.2829836276372273,0.43022222222222223,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,1,0,0,30.009323976002634
2,1.0183033869086422,1.0297697424358792,0.484,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,2,0,0,28.54251532163471
3,0.9832620934136396,1.015677135573493,0.4935555555555556,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,3,0,0,28.138008552603424
4,0.9558976093698017,0.9806427413092719,0.5048888888888889,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,4,0,0,28.172152266837656
5,0.9379979635190298,0.9687221048672994,0.49733333333333335,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,5,0,0,27.70873640011996
6,0.9036156573108656,0.9599871283107334,0.4846666666666667,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,6,0,0,27.891612752340734
7,0.8925520070751116,0.9445739586088392,0.5051111111111111,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,7,0,0,27.70482333190739
8,0.8609918396485655,0.9216644698778789,0.5222222222222223,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,8,0,0,28.0935415700078
9,0.8406052221766442,0.9095522866778903,0.5362222222222223,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,9,0,0,30.058107448741794
10,0.809053937033773,0.892227042304145,0.554,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,10,0,0,28.292443545535207
11,0.7940264165797845,0.8845850431124369,0.5651111111111111,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,11,0,0,28.36737553961575
12,0.7767663184919185,0.8629679464764065,0.5715555555555556,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,12,0,0,29.09071810450405
13,0.7709675020806502,0.854463939666748,0.572,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,13,0,0,27.932232538238168
14,0.7440190739677653,0.8563465677367317,0.568,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,14,0,0,29.1242840513587
15,0.7352729660483025,0.8410861570570204,0.5857777777777777,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,15,0,0,28.011184956878424
16,0.7286805343970485,0.8337557144165039,0.5902222222222222,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,16,0,0,27.36645770817995
17,0.7129743481636635,0.8332923644383748,0.5873333333333334,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,17,0,0,28.849427917040884
18,0.7179758937331452,0.8332923644383748,0.5873333333333334,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,17,1,0,29.089947315864265
