round,train_loss,test_loss,test_accuracy,uplink_bytes,downlink_bytes,optimizer_state_bytes,round_seconds
1,0.34124323297589226,2.1459286083221434,0.2409,2046480,2048260,598540,98.45717489346862
2,0.21952699380134172,1.8684644702911377,0.3545,2046480,2048260,598540,98.28432103991508
