round,train_loss,test_loss,test_accuracy,uplink_bytes,downlink_bytes,optimizer_state_bytes,round_seconds
1,2.4031209332101486,8.923221884833442,0.17777777777777778,50985024,50625672,101962896,14.761941389995627
2,1.4115127561723484,2.165110683441162,0.3888888888888889,50985024,50625672,101962896,12.055067925015464
3,1.0221813838271534,1.660207955042521,0.4666666666666667,50985024,50625672,101962896,12.120595965068787
4,0.82116979711196,1.4359902448124355,0.5138888888888888,50985024,50625672,101962896,12.318222188972868
5,0.635250858085997,1.3421795699331496,0.5444444444444444,50985024,50625672,101962896,11.85653542203363
6,0.47550549051340885,1.3464938190248277,0.5583333333333333,50985024,50625672,101962896,12.29380363295786
7,0.3539733117555871,1.3255735092692904,0.5888888888888889,50985024,50625672,101962896,12.066811113036238
8,0.27004061726962814,1.2979659742779202,0.5944444444444444,50985024,50625672,101962896,11.992378642084077
9,0.2216365881921614,1.3225267860624526,0.5777777777777777,50985024,50625672,101962896,12.199737554998137
10,0.19923287515035448,1.2175896128018697,0.6222222222222222,50985024,50625672,101962896,12.210530513082631
11,0.1283108916626695,1.2901981168323093,0.5888888888888889,50985024,50625672,101962896,12.109499262063764
12,0.10675543815116673,1.2782310326894124,0.6194444444444445,50985024,50625672,101962896,11.8472629400203
13,0.08937900895526743,1.2858010437753467,0.6111111111111112,50985024,50625672,101962896,11.966982696088962
14,0.07352840181385331,1.3348477045694986,0.6027777777777777,50985024,50625672,101962896,12.110261836089194
15,0.07474034339846933,1.3807726330227321,0.5916666666666667,50985024,50625672,101962896,12.046829126076773
16,0.05950072787099463,1.302005856566959,0.6,50985024,50625672,101962896,12.086325662909076
17,0.036269501543275136,1.2998668630917867,0.6138888888888889,50985024,50625672,101962896,11.953838589019142
18,0.033270126674324274,1.334412693977356,0.6083333333333333,50985024,50625672,101962896,11.869533634046093
19,0.027284927501836243,1.3774476051330566,0.5888888888888889,50985024,50625672,101962896,12.221570024034008
20,0.02709642082267879,1.3819701605372958,0.6222222222222222,50985024,50625672,101962896,11.925059097004123
21,0.02564204081735464,1.3849856535593668,0.6027777777777777,50985024,50625672,101962896,11.949668535031378
22,0.02519550678655779,1.4433434751298693,0.6083333333333333,50985024,50625672,101962896,12.358326380024664
23,0.01630603417973308,1.378010834587945,0.5833333333333334,50985024,50625672,101962896,12.0959201680962
24,0.013265567419105484,1.3956658707724676,0.6027777777777777,50985024,50625672,101962896,11.800536797964014
25,0.012362563325201765,1.3920541101031834,0.6083333333333333,50985024,50625672,101962896,12.396629613940604
26,0.013244696899645907,1.4440299696392482,0.6055555555555555,50985024,50625672,101962896,11.932875639060512
27,0.01084239361636505,1.4444246504041884,0.5944444444444444,50985024,50625672,101962896,12.201474396046251
28,0.00748977467061623,1.4229876862631903,0.6,50985024,50625672,101962896,11.912914584041573
29,0.007838203510961166,1.4363332404030693,0.6194444444444445,50985024,50625672,101962896,11.667985860956833
30,0.006767131648409893,1.477023380332523,0.6027777777777777,50985024,50625672,101962896,11.651396804023534
31,0.0064184567771222,1.4679958528942532,0.5972222222222222,50985024,50625672,101962896,11.576361730927601
32,0.006166197190930903,1.4417954391903347,0.6194444444444445,50985024,50625672,101962896,11.884542666957714
33,0.006239250516741509,1.4690381738874647,0.6138888888888889,50985024,50625672,101962896,12.61360025999602
34,0.005018405569203691,1.4486138979593912,0.6222222222222222,50985024,50625672,101962896,12.565758026088588
35,0.0039630356738652,1.4700292415089078,0.6111111111111112,50985024,50625672,101962896,13.154217406990938
36,0.003926225339562413,1.4688064681159125,0.6222222222222222,50985024,50625672,101962896,12.88220396800898
37,0.0037298406575299687,1.4718416889508565,0.6222222222222222,50985024,50625672,101962896,12.860986456042156
38,0.003780515443127917,1.4770865493350558,0.6194444444444445,50985024,50625672,101962896,13.545578644960187
39,0.011749675861210562,1.5425239086151123,0.6055555555555555,50985024,50625672,101962896,13.321545535931364
40,0.021534880601821522,1.6332430362701416,0.5888888888888889,50985024,50625672,101962896,13.052644666982815
41,0.1983411839516039,2.438595512178209,0.5305555555555556,50985024,50625672,101962896,13.550418815924786
42,1.1862892632317892,3.541788016425239,0.4666666666666667,50985024,50625672,101962896,12.840995784965344
43,0.45253102456712546,2.655408532089657,0.5333333333333333,50985024,50625672,101962896,12.427406370989047
44,0.18685496941564933,1.9710742447111342,0.5833333333333334,50985024,50625672,101962896,12.72783940192312
45,0.03840822039124118,1.8540083275900947,0.6083333333333333,50985024,50625672,101962896,12.384854311007075
46,0.008587624045450118,1.7644455406400892,0.6055555555555555,50985024,50625672,101962896,12.057782556978054
47,0.005285708432732945,1.7867507775624594,0.6083333333333333,50985024,50625672,101962896,12.389977087965235
48,0.005781268430890872,1.7522237380345662,0.6361111111111111,50985024,50625672,101962896,12.518309141043574
49,0.0035538215700345226,1.7767823113335504,0.6194444444444445,50985024,50625672,101962896,12.705878886044957
50,0.003018938396588269,1.785789155960083,0.6111111111111112,50985024,50625672,101962896,13.195902963983826
