round,train_loss,test_loss,test_accuracy,uplink_protocol,uplink_bytes,uplink_trainable_bytes,uplink_complex_2bit_bytes,uplink_real_2bit_bytes,uplink_bitfl_1bit_bytes,uplink_non_trainable_bytes,downlink_bytes,optimizer_state_bytes,round_seconds
1,0.41277827721108534,2.2820756332397463,0.1734,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,38.426613219082355
2,0.2665369810473445,2.250805936050415,0.1417,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,36.96171640790999
3,0.18201601232625159,2.1895075931549073,0.1561,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,33.2017234377563
4,0.13967690458860793,2.1065199398040773,0.1673,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,32.543722512200475
5,0.11403097875409003,1.9455459358215332,0.2883,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,33.735954727977514
6,0.10157544916728511,1.7864998893737793,0.3203,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,33.36182787641883
7,0.0885886456509373,1.5327086811065673,0.5894,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,32.449979074299335
8,0.08409592197567689,1.3628253955841065,0.5573,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,33.8256907556206
9,0.07483667462753753,1.0905197303771972,0.7651,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,33.760279880836606
10,0.07288109267343922,0.971629820728302,0.7173,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,32.54607602581382
11,0.065044882912116,0.7492273216247558,0.8159,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,33.85835429280996
12,0.06437533391823914,0.6690568202018737,0.7998,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,33.94297733530402
13,0.05630060060114678,0.5389376947402954,0.8503,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,33.10958416573703
14,0.05642700954631437,0.4926387631893158,0.8469,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,33.776636868715286
15,0.04863969746329531,0.4059975865364075,0.884,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,33.870791310444474
16,0.0490622278804949,0.371646905708313,0.8867,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,33.26305339857936
17,0.04374446414294652,0.3487729881286621,0.8941,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,33.70067221485078
18,0.043533266199362215,0.3098429383277893,0.907,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,34.4331344012171
19,0.03788764224603559,0.30436855716705324,0.9083,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,33.34233092330396
20,0.03870613829900928,0.2644234838962555,0.9211,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,33.13530566357076
21,0.03388682104402203,0.2676777461767197,0.9215,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,33.37658755481243
22,0.03478231471690379,0.23058785022497177,0.9346,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,33.523424504324794
23,0.03156295931633697,0.24053794119358063,0.9296,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,33.32615704275668
24,0.03132510317233633,0.21496585109233857,0.9384,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,33.910067258402705
25,0.028859392467650957,0.23192944729328155,0.932,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,33.35769326239824
26,0.02992188587256047,0.2006493617773056,0.9425,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,32.9999789763242
27,0.026467895678312436,0.21643630905151368,0.9377,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,33.75749582052231
28,0.02689426823111111,0.19069544044733047,0.9455,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,33.48253490962088
29,0.025059855439788708,0.2112948648929596,0.9382,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,32.703342225402594
30,0.02602483360345408,0.18093681824207306,0.9484,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,33.98890678398311
31,0.023256454729016697,0.20612070641517638,0.9391,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,33.88266598805785
32,0.024511642876526213,0.1755867584705353,0.9501,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,32.746362548321486
33,0.021987389177957083,0.20506747680902482,0.9401,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,34.04420368000865
34,0.023070300022239584,0.1730355597257614,0.9506,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,33.97396872192621
35,0.021163089897769778,0.21445552191734313,0.9361,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,32.91252212971449
36,0.022455029577364866,0.1719124521613121,0.9492,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,34.16282466426492
37,0.01967965371998919,0.2130137528538704,0.9366,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,34.02056475169957
38,0.021205084362585086,0.17522013922929763,0.9484,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,32.85698302835226
39,0.019277047221142617,0.2309942967772484,0.9254,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,33.550007520243526
40,0.021652544612925338,0.1805630806684494,0.9455,fedavg_fp32,2143120,2139280,0,0,0,3840,2143120,4278640,34.00801994651556
