round,train_loss,test_loss,test_accuracy,uplink_bytes,downlink_bytes,optimizer_state_bytes,round_seconds
1,2.4841352964148804,2.0755910449557833,0.10277777777777777,1596946,50985024,0,10.162958787987009
2,2.049184380208745,2.0580852932400173,0.15833333333333333,1596946,50985024,0,9.656286800047383
3,1.8676168480340172,2.0386862913767496,0.175,1596946,50985024,0,9.281210285960697
4,1.7589148335597093,2.01394743124644,0.16666666666666666,1596946,50985024,0,9.6157113739755
5,1.6930282659390392,1.9883413950602213,0.19166666666666668,1596946,50985024,0,8.99677177600097
6,1.638627611538943,1.9611567470762465,0.225,1596946,50985024,0,9.43044361693319
7,1.5914235255297493,1.9343101872338189,0.24722222222222223,1596946,50985024,0,9.523303744965233
8,1.5515816562315998,1.9130334536234537,0.25,1596946,50985024,0,9.407026062021032
9,1.5192368836963879,1.8952730735143026,0.26944444444444443,1596946,50985024,0,9.283380837994628
10,1.4918085880139296,1.8829284932878283,0.2777777777777778,1596946,50985024,0,9.69131120108068
11,1.4755654019467972,1.8746830251481799,0.30833333333333335,1596946,50985024,0,9.670662152930163
12,1.4504440093741697,1.868326449394226,0.3138888888888889,1596946,50985024,0,9.047349744010717
13,1.435031869832207,1.8630388842688665,0.3333333333333333,1596946,50985024,0,9.033953600912355
14,1.4067137837409973,1.856962153646681,0.33611111111111114,1596946,50985024,0,9.471705109928735
15,1.3940582433167625,1.8508461422390408,0.3472222222222222,1596946,50985024,0,8.957442005048506
16,1.3718538161586313,1.8444800429873995,0.35555555555555557,1596946,50985024,0,9.064855879056267
17,1.3548603636377,1.836717473136054,0.3611111111111111,1596946,50985024,0,8.76747754693497
18,1.3386160941684948,1.832059907913208,0.37222222222222223,1596946,50985024,0,8.842395822051913
19,1.3230113194269293,1.828419386015998,0.38333333333333336,1596946,50985024,0,9.446222239988856
20,1.3061309789910036,1.8264809767405192,0.3861111111111111,1596946,50985024,0,9.344906884944066
21,1.2850205722977135,1.8236619472503661,0.39166666666666666,1596946,50985024,0,9.236118596047163
22,1.2718424148419323,1.8211211151546902,0.39166666666666666,1596946,50985024,0,9.510706071043387
23,1.2596442366347593,1.8183091799418132,0.39166666666666666,1596946,50985024,0,9.03307245101314
24,1.2452719421947704,1.8141830656263562,0.39444444444444443,1596946,50985024,0,9.119189287070185
25,1.2394720762968063,1.8141988277435304,0.3972222222222222,1596946,50985024,0,8.834083105903119
26,1.224673190537621,1.81270223458608,0.39444444444444443,1596946,50985024,0,8.535395664977841
27,1.2078462672584198,1.8092349979612563,0.39444444444444443,1596946,50985024,0,8.51180693297647
28,1.1951443947413387,1.8093772835201687,0.3888888888888889,1596946,50985024,0,8.477955010952428
29,1.191322163623922,1.8055737495422364,0.3888888888888889,1596946,50985024,0,8.328831939958036
30,1.1704943346626617,1.804506614473131,0.3888888888888889,1596946,50985024,0,8.741668491973542
31,1.1574966548120273,1.8009987990061442,0.39166666666666666,1596946,50985024,0,8.810400290996768
32,1.1446866489508571,1.7987278752856783,0.39166666666666666,1596946,50985024,0,8.777851463994011
33,1.141634802607929,1.795474804772271,0.39444444444444443,1596946,50985024,0,8.756903539062478
34,1.123658075928688,1.7930880864461263,0.3972222222222222,1596946,50985024,0,8.876435892074369
35,1.1206072972101324,1.788998744222853,0.3888888888888889,1596946,50985024,0,8.886310345958918
36,1.1019286013701381,1.7853866047329372,0.3888888888888889,1596946,50985024,0,8.610816820990294
37,1.0947597868302288,1.7873984018961588,0.39444444444444443,1596946,50985024,0,8.691678337054327
38,1.0800793092040455,1.781976162062751,0.3861111111111111,1596946,50985024,0,9.001056795939803
39,1.0732964408748291,1.7802725421057808,0.3861111111111111,1596946,50985024,0,8.990202647983097
40,1.0610592935015175,1.7808288468254938,0.3888888888888889,1596946,50985024,0,8.758343568071723
41,1.0462117458091063,1.7772523456149631,0.39444444444444443,1596946,50985024,0,8.694408108945936
42,1.0402309438761543,1.7751761224534777,0.4,1596946,50985024,0,8.696281527052633
43,1.0260990332154667,1.769636673397488,0.4027777777777778,1596946,50985024,0,8.376636517001316
44,1.016260308377883,1.767963049146864,0.39166666666666666,1596946,50985024,0,8.720697637996636
45,1.0047343688852646,1.7681943707995944,0.39166666666666666,1596946,50985024,0,8.384902758989483
46,0.9991189399186302,1.7664592266082764,0.4,1596946,50985024,0,8.415762676973827
47,0.9827553428271237,1.762573782602946,0.3972222222222222,1596946,50985024,0,8.981210976024158
48,0.9746182297959047,1.7603575256135728,0.39166666666666666,1596946,50985024,0,8.424713899963535
49,0.9675318239366307,1.7588740560743543,0.39166666666666666,1596946,50985024,0,8.582913585938513
50,0.9505417907939238,1.7582511213090686,0.3888888888888889,1596946,50985024,0,9.116904007038102
