round,train_loss,test_loss,test_accuracy,uplink_protocol,uplink_bytes,uplink_trainable_bytes,uplink_complex_2bit_bytes,uplink_real_2bit_bytes,uplink_bitfl_1bit_bytes,uplink_non_trainable_bytes,downlink_bytes,optimizer_state_bytes,effective_learning_rate,best_train_loss_round,restored_best_after_round,early_stopped,round_seconds
28,0.22724030253399782,0.9104096711158752,0.7057,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,39.55055755190551
29,0.22280263134938041,0.9013545724868774,0.7072,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,38.13759084418416
30,0.21642329353295892,0.8761908508300781,0.7189,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,37.980794632807374
31,0.21141619729848266,0.8624599037170411,0.7218,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,39.653508046641946
32,0.20648962660828446,0.8347689311027526,0.7293,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,40.57133365236223
33,0.1996356541387892,0.8267797956466675,0.7324,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,39.07030188664794
34,0.19667184351710604,0.818901674079895,0.7363,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,39.06051631271839
35,0.19230593819326408,0.7979175588607789,0.7423,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,40.128874814137816
36,0.18932433465185267,0.7921013677597046,0.7443,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,39.024143885821104
37,0.18589999751517705,0.7901639437675476,0.7434,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,38.8416207190603
38,0.1838330002850853,0.7744864028930664,0.7482,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,38.72740891203284
39,0.18060478348537193,0.7617418315887451,0.7515,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,39.099320236593485
40,0.1775564994701805,0.7405489151000977,0.76,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,38.180097326636314
41,0.17297840296911698,0.7276238931655884,0.7638,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,39.634325705468655
42,0.16845218544573676,0.7159322339057922,0.766,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,38.744661308825016
43,0.1654093306511641,0.7011618215560913,0.771,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,38.466257721185684
44,0.16220848912683625,0.688140347957611,0.7792,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,38.58129788003862
45,0.15914976221198837,0.6793188975334168,0.7817,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,39.08476758748293
46,0.15671182769874575,0.6770435594558716,0.7832,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,38.97905518300831
47,0.15375227178835,0.6617879275321961,0.7864,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,39.41859431937337
48,0.1505159492730551,0.66404241771698,0.7845,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,37.925071408972144
49,0.149245384776926,0.647428219127655,0.7925,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,38.16145047172904
50,0.146503401179992,0.6322330108642578,0.7973,bitfl_v2_stochastic_1bit_tensor_fp32_scale_configurable_hldp_topk_ef,71340,67500,0,0,67500,3840,2143120,4278640,0.0001,0,0,0,38.71514908783138
