round,train_loss,test_loss,test_accuracy,uplink_bytes,downlink_bytes,optimizer_state_bytes,round_seconds
1,2.0255028202253227,5.775954021347894,0.26666666666666666,50623960,50625672,14324088,79.13249118695967
2,1.2460868621573729,2.3261036581463284,0.44166666666666665,50623960,50625672,14324088,80.79600096296053
3,0.8944877587697084,1.7173468722237482,0.49444444444444446,50623960,50625672,14324088,77.19990812893957
4,0.6638603508472443,1.6409038013882107,0.5083333333333333,50623960,50625672,14324088,80.35496228793636
5,0.5206843507202232,1.7153674483299255,0.5,50623960,50625672,14324088,80.96833712304942
6,0.4103747599703424,1.5480097472667693,0.5083333333333333,50623960,50625672,14324088,76.5592664120486
7,0.29670893883003907,1.4726165069474115,0.5611111111111111,50623960,50625672,14324088,73.91634289303329
8,0.2229930665344,1.6359564668602413,0.5527777777777778,50623960,50625672,14324088,74.74246729293372
9,0.17596191603361683,1.5558370795514849,0.5361111111111111,50623960,50625672,14324088,77.83108807203826
10,0.16652997075032225,1.648212907049391,0.5777777777777777,50623960,50625672,14324088,76.84543772996403
11,0.16806383735007224,1.7233225776089562,0.5694444444444444,50623960,50625672,14324088,76.62370140198618
12,0.12429865023723857,1.4353849781884087,0.5861111111111111,50623960,50625672,14324088,74.9360088580288
13,0.12910916876760037,1.6550313101874456,0.5638888888888889,50623960,50625672,14324088,72.49704718601424
14,0.12603554313125856,1.585479309823778,0.5444444444444444,50623960,50625672,14324088,72.05914550600573
15,0.07881082664243877,1.543927217854394,0.5722222222222222,50623960,50625672,14324088,79.45203473698348
16,0.05257348899784334,1.5490008420414394,0.5611111111111111,50623960,50625672,14324088,74.61768497992307
17,0.03327039916150491,1.518957297007243,0.5777777777777777,50623960,50625672,14324088,75.92403221107088
18,0.024054053410723367,1.5817175017462837,0.5638888888888889,50623960,50625672,14324088,73.63146563095506
19,0.02658028102322372,1.5482229898373285,0.5638888888888889,50623960,50625672,14324088,73.40707069903146
20,0.01549419092685532,1.5216660691632165,0.5694444444444444,50623960,50625672,14324088,73.79984085191973
21,0.015437863827066713,1.5371377110481261,0.5666666666666667,50623960,50625672,14324088,74.09918764594477
22,0.014319130856379429,1.5739430901077058,0.5666666666666667,50623960,50625672,14324088,75.85710009397008
23,0.016961846962872455,1.5912648015552098,0.55,50623960,50625672,14324088,73.34545251005329
24,0.01478350093256107,1.5757081349690756,0.5777777777777777,50623960,50625672,14324088,70.68084883701522
25,0.02861041819607421,1.6233595934179095,0.5611111111111111,50623960,50625672,14324088,73.5370997650316
26,0.017268439527791037,1.5636181089613173,0.5833333333333334,50623960,50625672,14324088,73.58961226593237
27,0.0084598002868006,1.5882824513647291,0.5888888888888889,50623960,50625672,14324088,74.8266785859596
28,0.010053732850150588,1.685111782948176,0.5722222222222222,50623960,50625672,14324088,75.97135587700177
29,0.009199480480781537,1.6217851224872801,0.5833333333333334,50623960,50625672,14324088,74.46717336995061
30,0.005915203002908076,1.6160626861784193,0.5833333333333334,50623960,50625672,14324088,74.85593650303781
31,0.005396994189889965,1.616499028603236,0.5916666666666667,50623960,50625672,14324088,76.2043366220314
32,0.00505887107903939,1.6283280832899942,0.5944444444444444,50623960,50625672,14324088,74.16825046995655
33,0.004951737491116065,1.6343504167265361,0.5944444444444444,50623960,50625672,14324088,71.57821936102118
34,0.004496200337812565,1.6572360356648763,0.5861111111111111,50623960,50625672,14324088,72.76149088796228
35,0.004489507853791378,1.6282717443174786,0.6,50623960,50625672,14324088,71.05464338697493
36,0.0034707026387717204,1.632238417532709,0.5833333333333334,50623960,50625672,14324088,75.75499113404658
37,0.004364781925152569,1.6615731861856249,0.5805555555555556,50623960,50625672,14324088,74.38596632797271
38,0.003154620554756976,1.6509291344218784,0.5833333333333334,50623960,50625672,14324088,73.70430711994413
39,0.0032996975865792004,1.6457081278165182,0.5861111111111111,50623960,50625672,14324088,74.24114734504838
40,0.0032239003620120727,1.6362133214871089,0.5916666666666667,50623960,50625672,14324088,74.42199952504598
41,0.002557788813218769,1.6718690014547772,0.5861111111111111,50623960,50625672,14324088,69.82111130002886
42,0.002569447398213122,1.685088175535202,0.5916666666666667,50623960,50625672,14324088,71.8100389559986
43,0.0026808752954821102,1.6650041162967681,0.5916666666666667,50623960,50625672,14324088,73.03229312598705
44,0.002837082169983606,1.6676065570778318,0.5833333333333334,50623960,50625672,14324088,72.4474092979217
45,0.0022582510235973612,1.6690303564071656,0.5916666666666667,50623960,50625672,14324088,76.5577733409591
46,0.0026960837701742145,1.6813159594933191,0.5861111111111111,50623960,50625672,14324088,73.93563410197385
47,0.0018163236791759333,1.6838769455750784,0.5888888888888889,50623960,50625672,14324088,79.93099795200396
48,0.002029669434812283,1.6865977121724023,0.5916666666666667,50623960,50625672,14324088,79.49830042209942
49,0.001869650458234794,1.701280849509769,0.5888888888888889,50623960,50625672,14324088,76.22619782399852
50,0.0016757804645321278,1.6937911891274982,0.5916666666666667,50623960,50625672,14324088,77.50442013994325
