round,train_loss,test_loss,test_accuracy,uplink_protocol,uplink_bytes,uplink_trainable_bytes,uplink_complex_2bit_bytes,uplink_real_2bit_bytes,uplink_bitfl_1bit_bytes,uplink_non_trainable_bytes,downlink_bytes,optimizer_state_bytes,round_seconds
1,0.3890016475129717,2.289869915008545,0.1433,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,33.12590360455215
2,0.3133233871126625,2.259727487182617,0.186,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,32.11122698709369
3,0.21508040266247314,2.19727057762146,0.2154,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.774340828880668
4,0.15930648340145123,2.080358687210083,0.2695,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.803694238886237
5,0.13340361641991572,1.933095361328125,0.3002,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,32.429138988256454
6,0.11498830757045653,1.689712593460083,0.4289,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,32.297031020745635
7,0.1009456676649279,1.4415748462677003,0.5309,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.957698851823807
8,0.08833689277089435,1.1657592237472534,0.649,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.781021531671286
9,0.08477130623165673,0.8979015413284301,0.7605,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,32.486546237021685
10,0.08223668379675171,0.6999891410827637,0.8171,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,71340,67500,0,0,67500,3840,2143120,4278640,31.67305863276124
