round,train_loss,test_loss,test_accuracy,uplink_protocol,uplink_bytes,uplink_trainable_bytes,uplink_complex_2bit_bytes,uplink_real_2bit_bytes,uplink_bitfl_1bit_bytes,uplink_non_trainable_bytes,downlink_bytes,optimizer_state_bytes,effective_learning_rate,best_train_loss_round,restored_best_after_round,early_stopped,round_seconds
1,2.0255727732882782,4.4198112408320105,0.2611111111111111,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,57.52417916804552
2,1.3130296880708021,2.2417363100581698,0.36944444444444446,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,57.441216649487615
3,1.1013584855724783,1.7292263759507074,0.4083333333333333,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,57.661194782704115
4,0.971496021922897,1.5161465750800238,0.45,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,57.223688242956996
5,0.8796471002347329,1.4946601847807566,0.45555555555555555,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,60.55256604589522
6,0.8071954167064499,1.4587051351865132,0.4888888888888889,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,61.56240600999445
7,0.7449009422870243,1.4578053348594242,0.5083333333333333,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,61.62087119091302
8,0.5761543582467472,1.4023449103037515,0.5166666666666667,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,60.87011435069144
9,0.5607897906618959,1.3686628109878964,0.5305555555555556,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,61.90054455026984
10,0.5181829646668012,1.327838937441508,0.5305555555555556,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,60.76828981656581
11,0.4386848686810802,1.2606510102748871,0.5638888888888889,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,62.31146036460996
12,0.43991556675995097,1.2646104176839192,0.5527777777777778,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,62.12187918741256
13,0.3081018008729991,1.245552890168296,0.5555555555555556,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,63.24051675014198
14,0.291670018040082,1.3032603065172832,0.5583333333333333,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,62.69384496472776
15,0.2838984688415247,1.3058670149909126,0.5527777777777778,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,62.53280797787011
16,0.3032527758794672,1.3304501543442409,0.5555555555555556,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,62.40604280680418
17,0.25726510420003357,1.371405185593499,0.5388888888888889,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,62.73018103837967
18,0.17713346819886389,1.3524010413222842,0.5472222222222223,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,63.01556581351906
19,0.16415489593739896,1.3507061296039158,0.55,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,63.42194890230894
20,0.12468623002881513,1.3594472070535024,0.5694444444444444,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,62.88591877371073
21,0.13184075093115954,1.3441368182500204,0.5666666666666667,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,63.2665335861966
22,0.11023689109338994,1.3495586891969045,0.5722222222222222,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,63.08137168549001
23,0.10633117045440219,1.3587813013129764,0.5861111111111111,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,62.70493754558265
24,0.10097525290706579,1.3505979776382446,0.5666666666666667,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,63.060309934429824
25,0.10677743869532338,1.412314870291286,0.5861111111111111,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,62.394376198761165
26,0.08122981578002081,1.4484335412581761,0.5555555555555556,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,63.04668733198196
27,0.06766641239279553,1.4432062321239048,0.5722222222222222,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,62.87932888045907
28,0.06510377318516154,1.3830730961428748,0.5888888888888889,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,61.865895887836814
29,0.06062955014161108,1.3975137690703074,0.5638888888888889,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,63.81093473918736
30,0.06069811132928247,1.4148424002859328,0.5777777777777777,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,63.16690765321255
31,0.045604351370403653,1.4057848946915732,0.5777777777777777,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,63.77367320936173
32,0.049614676979699124,1.4045553813378016,0.5722222222222222,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,61.81359757017344
33,0.03925658163943273,1.4010588073068195,0.5722222222222222,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,63.055569399148226
34,0.04217110437628649,1.434842013153765,0.5805555555555556,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,62.3458354184404
35,0.03265430649865747,1.4313151828116841,0.5666666666666667,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,62.41802159510553
36,0.027154332127846667,1.43765954805745,0.5777777777777777,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,63.093859078362584
37,0.02968214826165315,1.440480489201016,0.5694444444444444,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,62.79233817476779
38,0.02826500083114404,1.4661110646194881,0.575,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,62.3778120810166
39,0.021908108751043022,1.481943604018953,0.5527777777777778,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,62.02766503766179
40,0.024850868441931465,1.4870267738898595,0.55,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,62.65502034407109
41,0.05303319019303137,1.5368760047687424,0.5666666666666667,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,63.66067703999579
42,0.39088500829358747,1.640340969297621,0.5083333333333333,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,63.63780868425965
43,0.44663941107950555,1.8651112198829651,0.5361111111111111,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,63.29036975838244
44,0.43070752490037945,1.633227253953616,0.5555555555555556,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,63.37955091986805
45,0.23637094971833422,1.5124919258885914,0.5694444444444444,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,63.07306739035994
46,0.04382953651571263,1.4694438619746102,0.575,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,63.030552526935935
47,0.018373031181160033,1.4784082382917405,0.575,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,63.664106011390686
48,0.012691529067096245,1.4753475179274878,0.5861111111111111,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,62.939375155605376
49,0.011986534624798772,1.4767789352271292,0.5805555555555556,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,62.7637826455757
50,0.010788549513295841,1.4821915318568548,0.5833333333333334,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,62.59972855914384
