round,train_loss,test_loss,test_accuracy,uplink_bytes,downlink_bytes,optimizer_state_bytes,round_seconds
1,0.5633043282859338,2.26282998046875,0.2072,2046480,2048260,598540,50.274993107654154
2,0.4191671185932743,2.043626527786255,0.2926,2046480,2048260,598540,52.18858396075666
3,0.33146312934889766,1.7914559886932373,0.412,2046480,2048260,598540,54.18954731989652
4,0.2629783520863081,1.637114164352417,0.488,2046480,2048260,598540,52.42437145765871
5,0.21967774439932936,1.3791378162384034,0.6232,2046480,2048260,598540,53.061558621004224
