round,train_loss,test_loss,test_accuracy,uplink_protocol,uplink_bytes,uplink_trainable_bytes,uplink_complex_2bit_bytes,uplink_real_2bit_bytes,uplink_bitfl_1bit_bytes,uplink_non_trainable_bytes,downlink_bytes,optimizer_state_bytes,effective_learning_rate,best_train_loss_round,restored_best_after_round,early_stopped,round_seconds
1,2.0892778284409466,6.374640274047851,0.175,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,57.32175148371607
2,1.3221397119409897,2.8964665730794272,0.26666666666666666,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,56.65605757012963
3,1.1775968714671976,2.425289922290378,0.3388888888888889,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,55.386156355030835
4,1.138240198002142,1.7834671868218317,0.38333333333333336,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,55.881122465245426
5,1.0180258198696024,1.6025278780195449,0.4583333333333333,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,55.17045505438
6,1.0058470929370207,1.570458968480428,0.4361111111111111,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,55.84157864097506
7,0.870770176543909,1.5895908991495769,0.4583333333333333,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,55.13248421344906
8,0.7696781276780016,1.6632478475570678,0.475,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,54.518446245230734
9,0.6987051490475149,1.5806715700361464,0.49722222222222223,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,55.5318907815963
10,0.6317148828769431,1.596532901128133,0.525,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,55.07279643137008
11,0.628526578492978,1.6239834891425238,0.5,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,54.25714613124728
12,0.6439585549866452,1.6995704121059843,0.5166666666666667,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,53.77248365338892
13,0.6119486906510943,1.6447669400109186,0.5277777777777778,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,54.52385647781193
14,0.4290720969438553,1.583080800374349,0.5444444444444444,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,53.219730713404715
15,0.4375327799250098,1.5638678206337824,0.5333333333333333,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,54.45260755252093
16,0.3658129921292558,1.6089979224734836,0.5333333333333333,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,53.23477711901069
17,0.3593176351312329,1.687872134314643,0.5444444444444444,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,55.24715573526919
18,0.301118257072042,1.6148642195595635,0.5666666666666667,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,53.12328266073018
19,0.27386181615293026,1.5489080879423354,0.5666666666666667,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,54.57765940390527
20,0.28355294991942015,1.532840492990282,0.5527777777777778,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,53.01165774744004
21,0.24924660101532936,1.5353721989525688,0.5388888888888889,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,54.690303665585816
22,0.3365486243411022,1.52075424724155,0.5555555555555556,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,53.12469481676817
23,0.3985364120453596,1.4766399065653484,0.5527777777777778,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,55.275036338716745
24,0.23200429871897488,1.5097115808063084,0.5666666666666667,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,52.93708957079798
25,0.1779580484418308,1.561477796236674,0.5611111111111111,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,55.5246495725587
26,0.16266270546133027,1.5798653814527723,0.5611111111111111,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,54.2372338976711
27,0.14378360993064504,1.596886756685045,0.575,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,56.28383109625429
28,0.14656920626978664,1.586852651172214,0.5833333333333334,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,56.11183305736631
29,0.1395645744222052,1.6004064877827961,0.5833333333333334,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,54.92134800553322
30,0.11737099711728446,1.6340033292770386,0.5722222222222222,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,55.98486270941794
31,0.12666620963307865,1.6324011007944743,0.5777777777777777,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,53.525022213347256
32,0.13289921404793859,1.677004920111762,0.5611111111111111,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,53.262549492530525
33,0.09790812694358036,1.6827299409442478,0.5638888888888889,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,55.20116768497974
34,0.09007820769158356,1.6640492704179553,0.5638888888888889,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,56.710689555853605
35,0.07576325960347757,1.6563973638746474,0.575,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,56.1779437251389
36,0.07187720399130793,1.7207479026582506,0.5805555555555556,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,53.623255972750485
37,0.06916135561871617,1.709215964211358,0.575,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,55.17827420216054
38,0.07414307339829118,1.8007389412985908,0.5916666666666667,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,56.085941723547876
39,0.08770097582601011,1.7597598923577202,0.5722222222222222,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,53.78850234299898
40,0.06912899399450159,1.7700545099046496,0.5694444444444444,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,55.85989356972277
41,0.06475193853668101,1.754152438375685,0.575,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,56.174641424790025
42,0.04246247749474338,1.7277228302425809,0.575,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,56.54346227739006
43,0.041952794705353236,1.7525021023220486,0.5833333333333334,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,56.014774871990085
44,0.0451089861419271,1.7645192782084147,0.575,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,53.24812834803015
45,0.03674335062832517,1.7800460126664903,0.5944444444444444,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,53.9394531622529
46,0.04160463237477576,1.8135522577497694,0.5833333333333334,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,54.67227332200855
47,0.04688828976770096,1.8164100117153592,0.5944444444444444,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,53.70628903713077
48,0.03125257409342072,1.8205911530388725,0.6055555555555555,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,55.28931224066764
49,0.03506545136299204,1.8515371428595648,0.5833333333333334,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,53.27338581811637
50,0.04369475467897513,1.8352274364895291,0.5888888888888889,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,3178468,3174884,11696,3163188,0,3584,50625672,14338664,0.0003,0,0,0,53.44316106941551
