round,train_loss,test_loss,test_accuracy,uplink_protocol,uplink_bytes,uplink_trainable_bytes,uplink_complex_2bit_bytes,uplink_real_2bit_bytes,uplink_bitfl_1bit_bytes,uplink_non_trainable_bytes,downlink_bytes,optimizer_state_bytes,round_seconds
1,1.1944176345495952,1.3545258113013374,0.3482222222222222,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,12.94371705967933
2,1.1295024372850144,1.271356380674574,0.38533333333333336,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,12.010818966664374
3,1.0662179785966872,1.2173447344038222,0.39466666666666667,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.73962123785168
4,1.0361885631368275,1.1893877747323778,0.39755555555555555,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,12.05629226565361
5,1.024091737383888,1.1825611156357658,0.3973333333333333,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.856959397904575
6,1.0264340651602972,1.181985506693522,0.4008888888888889,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.797852631658316
7,1.0156482264541444,1.1853677019543118,0.4026666666666667,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.76697588711977
8,0.9833635965983072,1.1838469279607138,0.4033333333333333,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.928910722024739
9,0.97652394538834,1.1627390066782632,0.4051111111111111,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.81052561942488
10,0.9725179134947913,1.1392130046950446,0.4106666666666667,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,12.156928522512317
11,0.955024531767482,1.1033622886339824,0.4275555555555556,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.734269208274782
12,0.9424198021775201,1.069274675210317,0.4777777777777778,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.81191402953118
13,0.9320296588398161,1.057024644586775,0.4797777777777778,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,12.106009944342077
14,0.9219204164686658,1.0337652566697861,0.48844444444444446,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.735078253783286
15,0.9206861225763957,1.0068333976533679,0.49333333333333335,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.681301625445485
16,0.8959889884222122,0.9788357859187656,0.5048888888888889,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,12.098102231509984
17,0.8886005655072984,0.9679435283872816,0.49733333333333335,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.72080144751817
18,0.8902186209247226,0.9467123981581794,0.49733333333333335,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.857332515530288
19,0.8740497486648104,0.9247355508274502,0.5068888888888889,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.911571866832674
20,0.8462112138668696,0.8925429493056404,0.5477777777777778,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,12.120825516991317
21,0.8299145141669684,0.865581923643748,0.5931111111111111,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.781895026564598
22,0.8241350139890399,0.8447768884234959,0.6117777777777778,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.716930056922138
23,0.8073760412420545,0.8322306746376885,0.6282222222222222,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.913051361218095
24,0.7954805481150038,0.823569653140174,0.6008888888888889,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.74575474485755
25,0.7935152216184707,0.8065743401315477,0.6102222222222222,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.580488773994148
26,0.774655247245516,0.7999979027112325,0.6117777777777778,bitfl_v1_stochastic_1bit_tensor_fp32_scale_topk50_ef,85985,84065,0,0,84065,1920,2681680,5359560,11.67528420034796
