round,train_loss,test_loss,test_accuracy,uplink_bytes,downlink_bytes,optimizer_state_bytes,round_seconds
1,2.20328591975073,2.309485906600952,0.1451,71340,2143120,0,31.541780902072787
2,1.885428645213445,2.3176890731811524,0.131,71340,2143120,0,32.03519144188613
3,1.685073753694693,2.321358298873901,0.142,71340,2143120,0,32.15990470163524
4,1.5495823352287215,2.3154575996398927,0.1594,71340,2143120,0,32.643205222673714
5,1.4541914398471516,2.295106652832031,0.1775,71340,2143120,0,31.616393871605396
